Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
63W11KVHDOpSlh3XMQ7qMg,"61zv3hX7l838ZyhaDyAx8S","Rock And Roll Part II","The Replacements (Music From The Motion Picture)","Gary Glitter",2000-01-01,180600,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"",0.752,0.218,11,-15.177,0,0.0653,0.000548,0.788,0.0699,0.552,130.068,4
6YpI4sWbjUhVPdlpwYwCO6,"6rniTPs9zN26kYnkPdFl1U","Animal","Animal","Sir Chloe",2019-02-28,160518,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"indie pop,pov: indie",0.494,0.457,7,-6.072,1,0.0306,0.407,0.00000143,0.142,0.342,82.837,4
7LjIgalymblycgncqkSK5L,"2KHIH3mfq3nZ6LccJ0mfei","Action Winter Journey","From Rotting Fantasylands","Nero's Day At Disneyland",2009-09-20,129546,52,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"breakcore,weirdcore",0.853,0.989,11,-5.72,0,0.0965,0.000466,0.386,0.0919,0.791,133.287,4
2yrJ1jWo3HLksJFUqUsZE4,"163tK9Wjr9P9DmM0AVK7lm","The Love Club","Pure Heroine (Extended)","Lorde",2013-01-01,201433,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"art pop,metropopolis,nz pop,pop",0.794,0.493,5,-7.257,1,0.0563,0.212,0.0133,0.13,0.626,92.026,4
7wkYuBWP9bDgtl7KVMp45I,"13saZpZnCDWOI9D4IJhp1f","Never Gonna Happen","It's Not Me, It's You","Lily Allen",2009-01-26,207320,27,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"dance pop,electropop",0.767,0.751,2,-7.16,1,0.0458,0.122,0.00000386,0.0544,0.965,142.996,4
4SBQSroThFQ98U29IwnJ2g,"7rXMvXRnWHaSwnVvPeUUfw","Coisa Boa","Coisa Boa","Gloria Groove",2019-01-10,165600,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"funk carioca,pop lgbtq+ brasileira",0.692,0.973,11,-1.154,1,0.202,0.516,0,0.071,0.568,100.292,5
411Hvulc0PrGQLOHljTYed,"6CwfuxIqcltXDGjfZsMd9A","Are You Satisfied?","The Family Jewels","MARINA",2010-02-15,201186,67,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"metropopolis,pop,pov: indie,uk alternative pop",0.667,0.728,0,-4.969,1,0.0405,0.32,0,0.0765,0.798,124.001,4
3SKzTIl9mW0DadTys9SFo3,"26VFTg2z8YR0cCuwLzESi2","Control","BADLANDS (Deluxe)","Halsey",2015-08-28,214761,72,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"electropop,etherpop,indie poptimism,pop",0.549,0.675,4,-5.637,0,0.0332,0.399,0,0.181,0.206,119.898,4
51QEyJI5M7uyd8DOh9tqQY,"163tK9Wjr9P9DmM0AVK7lm","Buzzcut Season","Pure Heroine","Lorde",2013-09-27,246755,72,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"art pop,metropopolis,nz pop,pop",0.733,0.62,1,-10.525,1,0.075,0.606,0.305,0.117,0.247,111.039,4
53jnnqFSRGMDB9ADrNriCA,"1HY2Jd0NmPuamShAr6KMms","Bloody Mary","Born This Way (International Special Edition Version)","Lady Gaga",2011-05-23,244760,79,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"art pop,dance pop,pop",0.591,0.637,9,-6.365,0,0.03,0.0107,0.00000195,0.113,0.432,99.998,4
2nC3QhMI9reBIOWutbU3Tj,"6P5NO5hzJbuOqSdyPB7SJM","Moral of the Story","Moral of the Story","Ashe",2019-02-14,201083,74,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alt z",0.572,0.406,10,-8.624,1,0.0427,0.587,0.00000448,0.102,0.265,119.812,4
7DwaOIkZk8qLJKGX7XTF2l,"7sOR7gk6XUlGnxj3p9F54k","Tip Toes","3","half•alive",2017-04-24,195047,54,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alt z,pov: indie",0.68,0.789,5,-5.589,1,0.159,0.039,0.00000375,0.112,0.54,130.029,4
12d0oildmCSVKRW7SEHaZP,"5DD5GZd4ElmQTy9NleMvKJ","Bad Ideas","Bad Ideas","Tessa Violet",2018-11-30,179173,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alt z,indie pop,pov: indie",0.786,0.523,0,-7.583,0,0.21,0.622,0.000742,0.0978,0.379,80.042,4
4sNwdacKyi2S26WrRtNama,"6CwfuxIqcltXDGjfZsMd9A","Oh No!","The Family Jewels","MARINA",2010-02-15,182586,74,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"metropopolis,pop,pov: indie,uk alternative pop",0.77,0.896,0,-3.971,1,0.039,0.0539,0,0.243,0.964,126.999,4
1CVQ8euBNROz7KDPeNqwWE,"0wnYgCeP013HkKoOyC5V32","Bitch","Collxtion I","Allie X",2015-12-04,207301,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alt z,canadian electropop,canadian pop,dark pop,electropop,metropopolis",0.606,0.642,8,-5.339,1,0.0279,0.00575,0.478,0.102,0.0764,84.975,4
3OKYMCPXCkuxX9offsidms,"5DD5GZd4ElmQTy9NleMvKJ","I Like (the idea of) You","I Like (the idea of) You","Tessa Violet",2019-05-03,168480,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alt z,indie pop,pov: indie",0.826,0.642,5,-5.364,0,0.0324,0.0863,0.0000986,0.128,0.638,120.975,4
2VgQLPaAPaJRIXeL0FIW2q,"7sOR7gk6XUlGnxj3p9F54k","The Fall","3","half•alive",2017-04-24,186945,61,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alt z,pov: indie",0.656,0.741,0,-6.135,1,0.0505,0.0307,0.000147,0.0709,0.549,82.988,4
17weS3aO2oaGYJ9Q9yM56X,"4OTFxPi5CtWyj1NThDe6z5","I'm Not Ok","Kids In The Night","Weathers",2018-06-22,181173,56,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pov: indie",0.397,0.962,9,-3.386,1,0.0639,0.00628,0,0.238,0.542,177.927,4
4sT2hi5bgnG2ApK7Oq06QW,"6CwfuxIqcltXDGjfZsMd9A","Savages","Froot","MARINA",2015-03-13,256333,59,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"metropopolis,pop,pov: indie,uk alternative pop",0.759,0.76,9,-7.199,0,0.0322,0.0804,0,0.0818,0.731,120.006,4
5ZULALImTm80tzUbYQYM9d,"2NjfBq1NflQcKSeiDooVjY","Dance Monkey","The Kids Are Coming","Tones And I",2019-08-29,209438,71,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"australian pop",0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,4
1OIQJBBqqYBSc7K0gTfsFz,"0ZUvK7zGdXLd78mQr3t1Tw","This December","Montgomery Ricky","Ricky Montgomery",2016-04-01,181920,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"la indie,pop,pov: indie",0.658,0.873,9,-4.873,1,0.0504,0.0253,0,0.132,0.891,139.934,4
6iGWH4PRPDwtN9NydaHK8b,"2hR4h1Cao2ueuI7Cx9c7V8","Fool","Lemon Boy","Cavetown",2018-01-01,233785,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"bedroom pop,indie pop,pov: indie",0.671,0.464,1,-9.277,1,0.149,0.0632,0.073,0.0711,0.131,79.509,4
1R8kvV2AgNPCA2Pp4Im1Ao,"1yNIb413Bmfs2ZBVuPp9kC","Baby Hotline","Baby Hotline / Tea Errors","Jack Stauber's Micropop",2019-03-21,291317,70,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pov: indie,weirdcore",0.74,0.357,0,-9.921,1,0.0352,0.377,0.047,0.328,0.453,119.973,4
2nr9WZdKntw9a5muEC3gOk,"7COP1HCvVq1cIpZcLQYoNe","In My Head","In My Head","Bedroom",2017-01-12,354663,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"small room",0.577,0.611,9,-13.535,1,0.0323,0.168,0.92,0.106,0.177,150.91,4
3hhBoKBeTE0MkbE7QxNhTa,"731QcUEF0fhLAl6i09LhtR","Joyfulthought","Self Titled","Mom",2014,162408,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"indietronica",0.625,0.864,3,-7.736,1,0.0419,0.17,0.00000508,0.128,0.913,145.984,4
0zms6rKU9lh6BbIrp1gDcZ,"7sOR7gk6XUlGnxj3p9F54k","Aawake At Night","3","half•alive",2017-04-24,199056,51,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alt z,pov: indie",0.592,0.728,7,-6.342,0,0.205,0.351,0.0000103,0.459,0.395,62.966,4
3ty4jnVIJ9My8ZnXFMc0Fg,"5FhcqamaRFfpZb4VHV47fu","愛して 愛して 愛して","きくおミク3","Kikuo",2013-09-11,252000,69,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"japanese electropop,pov: indie",0.605,0.842,8,-4.747,1,0.0509,0.0862,0.00000308,0.106,0.35,115.008,3
2plUcsOZm6pi1kFUncqLni,"63yrD80RY3RNEM2YDpUpO8","Wheels on the Bus","K-12","Melanie Martinez",2019-09-06,220896,65,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alt z,electropop,pop",0.708,0.618,7,-6.315,1,0.039,0.592,0.00000221,0.399,0.563,95.947,4
621V9vg35IbJOqzBc7nMMA,"1UfzhwcOR4yfX7yHTPfC9m","Credible","SWISH","Joywave",2016-03-11,175304,28,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"indietronica,modern alternative rock,modern rock,rochester ny indie,shimmer pop",0.632,0.703,0,-6.749,1,0.0316,0.00028,0.0392,0.0788,0.483,107.98,4
0bxcUgWlOURkU6lZt4zog0,"4kSGbjWGxTchKpIxXPJv0B","Locket","Locket","Crumb",2017-06-23,318378,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"neo-psychedelic",0.393,0.481,1,-10.462,1,0.0273,0.758,0.73,0.0869,0.0763,98.462,4
0I1eFRytp4XRhLCjT6tZm7,"7dIpKWlEeAljA20vFJ82RD","I Can't Handle Change","I Can't Handle Change","Roar",2010-03-14,198213,82,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pov: indie,weirdcore",0.247,0.438,5,-8.478,1,0.0358,0.0447,0.000867,0.111,0.39,185.711,3
2TI2fw9FWPeah6N4k1b4NU,"2hR4h1Cao2ueuI7Cx9c7V8","This Is Home","This Is Home","Cavetown",2015-08-03,226073,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"bedroom pop,indie pop,pov: indie",0.81,0.266,7,-12.478,1,0.0407,0.56,0.00000105,0.0962,0.212,130.041,4
6r6n5OmXkdsOxN2iCj5UE0,"1WgXqy2Dd70QQOU7Ay074N","Running With The Wolves","All My Demons Greeting Me As A Friend (Deluxe)","AURORA",2016-03-11,194760,65,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"art pop,norwegian pop",0.531,0.568,5,-5.53,1,0.0571,0.253,0.000077,0.26,0.438,164.127,4
10Lu5P0waAD6jc9u9HycU0,"63yrD80RY3RNEM2YDpUpO8","Teddy Bear","Cry Baby (Deluxe Edition)","Melanie Martinez",2015-08-14,245728,66,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alt z,electropop,pop",0.646,0.656,11,-5.505,0,0.152,0.242,0,0.0613,0.66,126.767,5
4VySpxhRGy32u5zPCprzDn,"5Tf4EH8tDvznnjULcFxkIl","Too Close","The Lateness Of The Hour","Alex Clare",2011-01-01,256613,61,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"modern alternative rock",0.588,0.694,11,-4.278,0,0.0387,0.00948,0,0.113,0.271,126.027,4
360Wr96ywrCQq4kTAJ8Pq6,"63yrD80RY3RNEM2YDpUpO8","Pacify Her","Cry Baby (Deluxe Edition)","Melanie Martinez",2015-08-14,220013,80,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alt z,electropop,pop",0.576,0.593,9,-6.024,0,0.0306,0.0467,0.000767,0.237,0.373,157.993,4
3u1FiuSpfsgVnekEMXgMwJ,"63yrD80RY3RNEM2YDpUpO8","Tag, You're It","Cry Baby (Deluxe Edition)","Melanie Martinez",2015-08-14,189026,75,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alt z,electropop,pop",0.559,0.835,5,-5.555,0,0.0424,0.24,0.019,0.185,0.382,114.908,4
3fo6DYGktjENCiagUeU9yH,"63yrD80RY3RNEM2YDpUpO8","Pity Party","Cry Baby (Deluxe Edition)","Melanie Martinez",2015-08-14,204085,75,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alt z,electropop,pop",0.716,0.73,6,-4.126,0,0.0364,0.058,0.00000732,0.151,0.339,136.05,4
3NDPcoeno6oasqi6Hs75Ax,"63yrD80RY3RNEM2YDpUpO8","Alphabet Boy","Cry Baby (Deluxe Edition)","Melanie Martinez",2015-08-14,253066,67,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alt z,electropop,pop",0.654,0.85,0,-5.719,1,0.0804,0.292,0.000046,0.0638,0.52,154.962,4
052vSBPxqdmYRDlkSPiavc,"63yrD80RY3RNEM2YDpUpO8","Cry Baby","Cry Baby (Deluxe Edition)","Melanie Martinez",2015-08-14,239080,72,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alt z,electropop,pop",0.686,0.691,5,-4.616,0,0.0371,0.257,0,0.145,0.477,95.046,4
6SZwj6cjc8JQbkrr8cbIUn,"1vVHevk2PD45epYnDi9CCc","Oh Klahoma","Pop Food","Jack Stauber",2017-03-25,185223,74,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"hypnagogic pop,pittsburgh indie,pov: indie",0.697,0.401,7,-10.216,1,0.0543,0.43,0.0109,0.316,0.478,108.996,4
2mlGPkAx4kwF8Df0GlScsC,"1vVHevk2PD45epYnDi9CCc","Buttercup","Pop Food","Jack Stauber",2017-03-25,208026,71,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"hypnagogic pop,pittsburgh indie,pov: indie",0.705,0.373,7,-9.066,1,0.0384,0.723,0.81,0.289,0.551,120.046,4
3h3pOvw6hjOvZxRUseB7h9,"3uwAm6vQy7kWPS2bciKWx9","i wanna be your girlfriend","i wanna be your girlfriend","girl in red",2018-03-02,204990,4,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"bedroom pop,indie pop,norwegian indie,pov: indie",0.54,0.381,7,-14.323,1,0.0347,0.0217,0.000687,0.305,0.343,155.882,4
6q7Tz67loOULIPEXo941hk,"5DD5GZd4ElmQTy9NleMvKJ","Crush","Crush","Tessa Violet",2018-06-15,216266,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alt z,indie pop,pov: indie",0.91,0.401,1,-9.552,1,0.0855,0.0302,0.000159,0.0801,0.824,135.994,4
2qmxByKVXwpE2EdqhlKrTR,"66jvlbHqrggPrR0zemupk6,1lIt2k1cdx4nMUmgn9Kv0J,59A5huFlVE0T4N7W3NQNJD","Vroom Vroom","Vroom Vroom","Namesake.,pinkcaravan!,Sam Stan",2017-10-24,163181,27,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"indie hip hop",0.914,0.499,9,-9.285,0,0.191,0.0371,0,0.0844,0.811,131.923,4
3Sj79eUdSFwRHFAfj6szWz,"42vg2T0Xg9yPaAgogJzoQH","Symptoms","When It Was Now","Atlas Genius",2013-02-18,201400,36,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"indietronica,modern alternative rock,modern rock,shimmer pop",0.615,0.884,10,-4.194,0,0.0718,0.0101,0,0.0596,0.602,128.001,4
0WHi11uzahqpEtPGYCW6oQ,"5IH6FPUwQTxPSXurCrcIov","If I Killed Someone For You","Narrated For You","Alec Benjamin",2018-11-16,185122,75,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"alt z,pop,pov: indie",0.514,0.605,7,-5.363,1,0.0337,0.774,0.00000291,0.121,0.409,120.894,4
60PAzFNW3vAiAiVK6DRJfB,"0fA0VVWsXO9YnASrzqfmYu","Day 'N' Nite (Nightmare)","Man On The Moon: The End Of Day (Int'l Version)","Kid Cudi",2009-01-01,221240,75,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"hip hop,ohio hip hop,pop rap,rap",0.88,0.443,11,-6.359,0,0.0653,0.462,0.00000713,0.122,0.803,138.018,4
2pxftVTI1ACfpvcryvebxd,"1EotkJocwHvhFOAsoOj1jJ","Every Day","Pale Machine","bo en",2013-09-06,152250,59,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"experimental pop,pov: indie",0.646,0.671,2,-8.499,0,0.0497,0.288,0.0024,0.118,0.586,91.507,4
6405hOm4Nxfxzm2wxXw2BU,"0e86yPdC41PGRkLp2Q1Bph","Ghosting","O My Heart","Mother Mother",2008-09-23,285986,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pov: indie,vancouver indie",0.606,0.618,11,-5.1,1,0.0258,0.325,0.0019,0.108,0.237,92.061,4
5fAeD0Y8eG2EWN2e5ZRpxa,"7oHJbmt1VAj16Tm6nJpSqr","Train","Dropped","Brick + Mortar",2015-07-17,185029,59,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"asbury park indie,modern alternative rock",0.596,0.729,7,-5.82,1,0.0698,0.0433,0.151,0.135,0.56,149.999,4
5v0LJyWF0fnKFb3mmNRJFn,"3wvCMqwyJachksGLF0kjMJ,6NfRVtgoHePr19RTIPBBpO","ツキ (feat. ハシシ)","FAKE WORLD","FAKE TYPE.,Hasisi",2016-09-23,268173,18,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"japanese electropop",0.622,0.862,6,-3.609,0,0.0973,0.0524,0,0.165,0.745,88.982,4
3ZslJQ53HSFAdRUN5n3in4,"7oHJbmt1VAj16Tm6nJpSqr","Question","Question","Brick + Mortar",2018-06-29,213095,14,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"asbury park indie,modern alternative rock",0.64,0.734,1,-8.985,0,0.0385,0.00248,0.000013,0.383,0.37,120.029,4
65KBfpYGEFeHjSa29Sa2OF,"0e86yPdC41PGRkLp2Q1Bph","Bit By Bit","The Sticks","Mother Mother",2012-09-18,198333,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pov: indie,vancouver indie",0.633,0.744,10,-4.616,1,0.037,0.0628,0.00000307,0.0613,0.515,89.998,4
2ZPw5uyVI5m1nSvjQYmf3j,"0e86yPdC41PGRkLp2Q1Bph","Hayloft","O My Heart","Mother Mother",2008-09-23,181680,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pov: indie,vancouver indie",0.527,0.922,9,-2.666,0,0.0728,0.00475,0.000162,0.422,0.49,95.975,4
4iXTv827DY08P4vKO374wa,"0e86yPdC41PGRkLp2Q1Bph","Get Up","Get Up","Mother Mother",2018-09-14,204160,39,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pov: indie,vancouver indie",0.727,0.838,4,-5.517,1,0.0527,0.0866,0,0.0398,0.7,105.077,4
5THPJToPbXswRx9sn498iB,"0e86yPdC41PGRkLp2Q1Bph","Arms Tonite","O My Heart","Mother Mother",2008-09-23,216666,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pov: indie,vancouver indie",0.687,0.646,4,-3.841,1,0.039,0.0973,0.000593,0.161,0.323,139.978,4
0THzsgFeDDpEElsRxyJBZB,"0e86yPdC41PGRkLp2Q1Bph","Verbatim","Touch Up","Mother Mother",2007-05-08,168320,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"pov: indie,vancouver indie",0.827,0.58,7,-6.809,1,0.327,0.309,0,0.148,0.492,78.011,4
0eH2eHURaXUP15D8gQlfjx,"1HY2Jd0NmPuamShAr6KMms","LoveGame","The Fame","Lady Gaga",2008-01-01,216333,75,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"art pop,dance pop,pop",0.894,0.678,6,-5.611,0,0.0523,0.00569,0.00000243,0.317,0.844,105.024,4
0iOu4s8w3pE9vbpb1SHXsL,"1HY2Jd0NmPuamShAr6KMms","Alejandro","The Fame Monster (UK Deluxe)","Lady Gaga",2009-01-01,274213,58,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"art pop,dance pop,pop",0.626,0.799,11,-6.612,0,0.046,0.000358,0.00155,0.36,0.369,98.992,4
7qrBYrivpvfXUPBMmqh3dA,"1EJzWKVDeysgbyuZGfEFde","5:32pm","Vibes 2","The Deli",2016-10-17,136914,65,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"chillhop,lo-fi beats,lo-fi house",0.691,0.186,10,-13.672,0,0.0487,0.686,0.934,0.0762,0.548,86.383,4
5hVghJ4KaYES3BFUATCYn0,"4V8LLVI7PbaPR0K2TGSxFF","EARFQUAKE","IGOR","Tyler, The Creator",2019-05-17,190066,82,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"hip hop,rap",0.554,0.498,9,-8.866,1,0.0685,0.23,0.00000598,0.795,0.413,79.635,4
7qEKqBCD2vE5vIBsrUitpD,"6qqNVTkY8uBg9cP3Jd7DAH","ilomilo","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?","Billie Eilish",2019-03-29,156370,73,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"art pop,pop",0.855,0.423,5,-15.044,0,0.0585,0.724,0.469,0.0896,0.572,120.02,4
7EVk9tRb6beJLTHrg6AkY9,"4ON1ruy5ijE7ZPQthbrkgI,7Dz9goFmVZZqvJxZoKg7pF","Tuesday (feat. Danelle Sandoval)","Tuesday (feat. Danelle Sandoval)","Burak Yeter,Danelle Sandoval",2016-09-02,241874,72,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"electro house,nyc pop",0.841,0.639,9,-6.052,0,0.0688,0.0156,0.0654,0.0545,0.675,99.002,4
2tB5MNlg9RPcpEFl2Ws3IH,"6Sa4YbwEdGlfVSJMF1Lp67","Perfume","Cat Heaven","Roy Blair",2017-12-08,202868,34,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"bedroom pop",0.733,0.48,2,-9.737,1,0.112,0.237,0,0.196,0.64,121.953,4
51NFxnQvaosfDDutk0tams,"6qqNVTkY8uBg9cP3Jd7DAH","bellyache","Bellyache","Billie Eilish",2017-02-24,179172,81,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"art pop,pop",0.695,0.573,4,-8.597,0,0.106,0.46,0.0734,0.482,0.408,99.939,4
0QKfiqpEU4h9ycPSzIFwYe,"771qBvjnXOH9Azr6lKy6FB","Maniac","Flashdance (Original Soundtrack From The Motion Picture)","Michael Sembello",1983-04-11,244706,72,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"hi-nrg",0.617,0.533,3,-11.516,0,0.0651,0.0891,0.00000404,0.0415,0.835,158.86,4
3bk0OXwZFr7Yv9aJPLWC2w,"3rp4f58JlRHkk8hpdLCer1","Amour Plastique","Amour Plastique","Videoclub",2018-09-08,224000,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"french indie pop,french synthpop",0.691,0.379,6,-14.041,0,0.037,0.759,0.00108,0.113,0.216,119.928,4
1TnUURhehaoMWKAqQtirm6,"26VFTg2z8YR0cCuwLzESi2","Colors","BADLANDS","Halsey",2015-08-28,249499,70,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"electropop,etherpop,indie poptimism,pop",0.512,0.812,1,-4.809,1,0.0617,0.0534,0,0.092,0.521,100.02,4
4RzHA75rhs3mXnoI4aJSMt,"6SnMMbLQ4iS8WIyt3ksmCR","Guest Room","Guest Room","Echos",2018-11-02,258381,0,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"",0.614,0.506,1,-8.853,0,0.033,0.00203,0.00000901,0.13,0.0789,115.047,4
0tZkVZ9DeAa0MNK2gY5NtV,"0iui2Be5CP8EWxvHYsVspL,3nqQeOUvDPTu4vtYtPfBjX","Baby I'm Yours","By Your Side","Breakbot,Irfane",2012-09-17,215506,68,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"filter house,funktronica,nu disco",0.829,0.792,2,-3.755,0,0.0668,0.726,0.00000583,0.122,0.758,118.05,4
0gn93i7HJt0calph67R5Wu,"5PlfkPxwCpRRWQJBxCa0By,6NFRBhq9SmNn1FAiRs9AEf","WTF (feat. Amber Van Day)","WTF (feat. Amber Van Day)","HUGEL,Amber Van Day",2018-11-30,160686,65,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"deep house,uk pop",0.808,0.737,11,-4.538,0,0.0526,0.0602,0.00000112,0.704,0.865,123.985,4
1Gvb2qDyodCVORCiSvFXkD,"6Ad91Jof8Niiw0lGLLi3NW,7LImGq5KnzQobZciDJpeJb","Falling Skies (feat. Charlotte Lawrence)","13 Reasons Why (Season 2)","YUNGBLUD,Charlotte Lawrence",2018-05-18,202786,47,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"british indie rock,modern rock,pov: indie,rock,alt z",0.667,0.729,9,-5.608,0,0.0715,0.00722,0,0.332,0.287,129.985,4
13AvBkyFz0QgNV54M8rSM3,"1FgsVeOhRYuSw2ghkIXV0A","Fake It Til You Make It","LAUNCH","DREAMERS",2018-07-13,204453,43,spotify:user:xpzopdklqytk4p7fnd1wtzvh0,2023-12-20T06:29:52Z,"modern alternative rock,modern rock,pov: indie",0.634,0.861,9,-3.874,0,0.0387,0.0341,0.00000667,0.0744,0.708,139.988,4
